Combination,RCE,Unavailability,Best Redundancy,Best Combination,Before Redundancy RCE
"[[1], [2], [3, 4, 5], [6, 7, 8, 9, 10, 11], [12], [13]]",0.018544217052870248,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1], [2, 3, 4], [5, 6], [7], [8], [9, 10, 11, 12, 13]]",0.017536831084676425
"[[1], [2], [3, 4, 5, 6], [7], [8], [9, 10, 11, 12, 13]]",0.018190138139435548,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1, 2], [3], [4, 5, 6], [7], [8], [9, 10, 11, 12, 13]]",0.017536831084676425
"[[1], [2], [3, 4, 5, 6], [7], [8, 9], [10, 11, 12, 13]]",0.017366670935118844,0.0003114034750941741,"(3, 3, 3, 3, 3, 3)","[[1, 2], [3, 4, 5, 6, 7], [8], [9], [10, 11, 12], [13]]",0.017536831084676425
"[[1], [2], [3, 4, 5, 6], [7], [8, 9, 10], [11, 12, 13]]",0.0171672969237402,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1, 2, 3], [4], [5], [6, 7], [8, 9, 10, 11, 12], [13]]",0.017536831084676425
"[[1], [2], [3, 4, 5, 6], [7], [8, 9, 10, 11], [12, 13]]",0.017366670935118834,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1, 2, 3], [4], [5, 6], [7], [8], [9, 10, 11, 12, 13]]",0.017536831084676425
"[[1], [2], [3, 4, 5, 6], [7], [8, 9, 10, 11, 12], [13]]",0.018190138139435538,0.0003114034750941741,"(3, 3, 3, 3, 3, 3)","[[1, 2, 3, 4, 5], [6, 7], [8], [9], [10, 11, 12], [13]]",0.017536831084676425
"[[1], [2], [3, 4, 5, 6], [7, 8], [9], [10, 11, 12, 13]]",0.01736667093511893,0.0003114034750941741,"(3, 3, 3, 3, 3, 3)","[[1], [2], [3, 4, 5, 6, 7], [8, 9, 10], [11, 12], [13]]",0.01753683108467642
"[[1], [2], [3, 4, 5, 6], [7, 8], [9, 10], [11, 12, 13]]",0.016713363880359763,0.0003114034750941741,"(3, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5, 6], [7], [8, 9, 10], [11, 12], [13]]",0.01753683108467642
"[[1], [2], [3, 4, 5, 6], [7, 8], [9, 10, 11], [12, 13]]",0.016713363880359842,0.0003114034750941741,"(3, 3, 3, 3, 3, 3)","[[1, 2, 3, 4, 5], [6], [7], [8, 9, 10], [11, 12], [13]]",0.01753683108467642
"[[1], [2], [3, 4, 5, 6], [7, 8], [9, 10, 11, 12], [13]]",0.01736667093511888,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1], [2, 3], [4, 5, 6], [7], [8, 9, 10, 11, 12], [13]]",0.017536831084676418
"[[1], [2], [3, 4, 5, 6], [7, 8, 9], [10], [11, 12, 13]]",0.01716729692374028,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1], [2, 3, 4], [5, 6], [7], [8, 9, 10, 11, 12], [13]]",0.017536831084676418
"[[1], [2], [3, 4, 5, 6], [7, 8, 9], [10, 11], [12, 13]]",0.016713363880359818,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1, 2], [3], [4, 5, 6], [7], [8, 9, 10, 11, 12], [13]]",0.017536831084676418
"[[1], [2], [3, 4, 5, 6], [7, 8, 9], [10, 11, 12], [13]]",0.01716729692374029,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1, 2, 3], [4], [5, 6], [7], [8, 9, 10, 11, 12], [13]]",0.017536831084676418
"[[1], [2], [3, 4, 5, 6], [7, 8, 9, 10], [11], [12, 13]]",0.017366670935118907,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1, 2], [3, 4, 5], [6], [7], [8], [9, 10, 11, 12, 13]]",0.017536831084676414
"[[1], [2], [3, 4, 5, 6], [7, 8, 9, 10], [11, 12], [13]]",0.017366670935118823,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1, 2, 3], [4, 5], [6], [7], [8], [9, 10, 11, 12, 13]]",0.017536831084676414
"[[1], [2], [3, 4, 5, 6], [7, 8, 9, 10, 11], [12], [13]]",0.01819013813943561,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1, 2, 3], [4, 5, 6, 7, 8], [9], [10], [11, 12], [13]]",0.01753683108467641
"[[1], [2], [3, 4, 5, 6, 7], [8], [9], [10, 11, 12, 13]]",0.018190138139435583,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1, 2, 3, 4, 5], [6, 7, 8], [9], [10], [11, 12], [13]]",0.01753683108467641
"[[1], [2], [3, 4, 5, 6, 7], [8], [9, 10], [11, 12, 13]]",0.017536831084676432,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1, 2], [3, 4, 5], [6], [7], [8, 9, 10, 11, 12], [13]]",0.017536831084676407
"[[1], [2], [3, 4, 5, 6, 7], [8], [9, 10, 11], [12, 13]]",0.017536831084676498,0.0003114034750942851,"(3, 3, 3, 3, 3, 3)","[[1, 2, 3], [4, 5], [6], [7], [8, 9, 10, 11, 12], [13]]",0.017536831084676407
"[[1], [2], [3, 4, 5, 6, 7], [8], [9, 10, 11, 12], [13]]",0.018190138139435545,0.0002879727065356885,"(3, 3, 4, 3, 3)","[[1, 2], [3, 4], [5], [6, 7, 8, 9], [10, 11, 12, 13]]",0.017506017336847486
"[[1], [2], [3, 4, 5, 6, 7], [8, 9], [10], [11, 12, 13]]",0.017536831084676508,0.0002879727065355775,"(3, 3, 4, 3, 3)","[[1, 2], [3, 4, 5, 6], [7], [8, 9], [10, 11, 12, 13]]",0.01750601733684747
"[[1], [2], [3, 4, 5, 6, 7], [8, 9], [10, 11], [12, 13]]",0.017082898041296007,0.0002879727065355775,"(3, 3, 4, 3, 3)","[[1, 2], [3, 4, 5, 6], [7], [8, 9, 10, 11], [12, 13]]",0.01750601733684747
"[[1], [2], [3, 4, 5, 6, 7], [8, 9], [10, 11, 12], [13]]",0.017536831084676477,0.0002879727065355775,"(3, 3, 4, 3, 3)","[[1, 2, 3, 4], [5, 6], [7], [8, 9], [10, 11, 12, 13]]",0.01750601733684747
"[[1], [2], [3, 4, 5, 6, 7], [8, 9, 10], [11], [12, 13]]",0.017536831084676508,0.0002879727065355775,"(3, 3, 4, 3, 3)","[[1, 2, 3, 4], [5, 6], [7], [8, 9, 10, 11], [12, 13]]",0.01750601733684747
"[[1], [2], [3, 4, 5, 6, 7], [8, 9, 10], [11, 12], [13]]",0.01753683108467642,0.0002879727065355775,"(3, 3, 3, 4, 3)","[[1, 2], [3, 4, 5, 6], [7, 8, 9, 10], [11], [12, 13]]",0.01750601733684746
"[[1], [2], [3, 4, 5, 6, 7], [8, 9, 10, 11], [12], [13]]",0.01819013813943561,0.0002879727065355775,"(3, 3, 3, 4, 3)","[[1, 2, 3, 4], [5, 6], [7, 8, 9, 10], [11], [12, 13]]",0.01750601733684746
"[[1], [2], [3, 4, 5, 6, 7, 8], [9], [10], [11, 12, 13]]",0.018544217052870193,0.0002879727065355775,"(4, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7], [8, 9], [10, 11, 12, 13]]",0.01750601733684745
"[[1], [2], [3, 4, 5, 6, 7, 8], [9], [10, 11], [12, 13]]",0.01809028400948974,0.0002879727065355775,"(4, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7], [8, 9, 10, 11], [12, 13]]",0.01750601733684745
"[[1], [2], [3, 4, 5, 6, 7, 8], [9], [10, 11, 12], [13]]",0.01854421705287022,0.0002879727065355775,"(3, 4, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7], [8, 9], [10, 11, 12, 13]]",0.01750601733684745
"[[1], [2], [3, 4, 5, 6, 7, 8], [9, 10], [11], [12, 13]]",0.018090284009489758,0.0002879727065355775,"(3, 4, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7], [8, 9, 10, 11], [12, 13]]",0.01750601733684745
"[[1], [2], [3, 4, 5, 6, 7, 8], [9, 10], [11, 12], [13]]",0.01809028400948966,0.0002879727065355775,"(4, 3, 3, 3, 3)","[[1], [2, 3], [4, 5], [6, 7, 8, 9], [10, 11, 12, 13]]",0.017506017336847444
"[[1], [2], [3, 4, 5, 6, 7, 8], [9, 10, 11], [12], [13]]",0.01854421705287023,0.0002879727065355775,"(3, 4, 3, 3, 3)","[[1, 2], [3], [4, 5], [6, 7, 8, 9], [10, 11, 12, 13]]",0.017506017336847444
"[[1], [2], [3, 4, 5, 6, 7, 8, 9], [10], [11], [12, 13]]",0.019313609039292887,0.0002879727065355775,"(3, 3, 3, 3, 4)","[[1, 2], [3, 4, 5, 6], [7, 8, 9, 10], [11, 12], [13]]",0.017506017336847438
"[[1], [2], [3, 4, 5, 6, 7, 8, 9], [10], [11, 12], [13]]",0.01931360903929279,0.0002879727065355775,"(3, 3, 3, 3, 4)","[[1, 2, 3, 4], [5, 6], [7, 8, 9, 10], [11, 12], [13]]",0.017506017336847438
"[[1], [2], [3, 4, 5, 6, 7, 8, 9], [10, 11], [12], [13]]",0.019313609039292873,0.0002879727065355775,"(4, 3, 3, 3, 3)","[[1], [2, 3], [4, 5, 6, 7], [8, 9], [10, 11, 12, 13]]",0.017506017336847434
"[[1], [2], [3, 4, 5, 6, 7, 8, 9, 10], [11], [12], [13]]",0.020798483560915057,0.0002879727065355775,"(3, 4, 3, 3, 3)","[[1, 2], [3], [4, 5, 6, 7], [8, 9], [10, 11, 12, 13]]",0.017506017336847434
"[[1], [2, 3], [4], [5], [6], [7, 8, 9, 10, 11, 12, 13]]",0.0193136090392928,0.0002879727065355775,"(4, 3, 3, 3, 3)","[[1], [2, 3], [4, 5, 6, 7], [8, 9, 10, 11], [12, 13]]",0.01750601733684743
"[[1], [2, 3], [4], [5], [6, 7], [8, 9, 10, 11, 12, 13]]",0.01809028400948974,0.0002879727065355775,"(3, 4, 3, 3, 3)","[[1, 2], [3], [4, 5, 6, 7], [8, 9, 10, 11], [12, 13]]",0.01750601733684743
"[[1], [2, 3], [4], [5], [6, 7, 8], [9, 10, 11, 12, 13]]",0.017536831084676484,0.0002879727065355775,"(3, 3, 3, 4, 3)","[[1, 2, 3, 4], [5, 6, 7, 8], [9, 10], [11], [12, 13]]",0.01750601733684743
"[[1], [2, 3], [4], [5], [6, 7, 8, 9], [10, 11, 12, 13]]",0.01736667093511887,0.0002879727065356885,"(3, 3, 3, 4, 3)","[[1, 2], [3, 4], [5, 6, 7, 8], [9], [10, 11, 12, 13]]",0.017506017336847424
"[[1], [2, 3], [4], [5], [6, 7, 8, 9, 10], [11, 12, 13]]",0.01753683108467644,0.0002879727065355775,"(3, 3, 3, 3, 4)","[[1, 2], [3, 4], [5, 6, 7, 8], [9, 10, 11, 12], [13]]",0.017506017336847413
"[[1], [2, 3], [4], [5], [6, 7, 8, 9, 10, 11], [12, 13]]",0.01809028400948974,0.0002879727065355775,"(3, 3, 3, 3, 4)","[[1, 2, 3, 4], [5, 6, 7, 8], [9, 10], [11, 12], [13]]",0.01750601733684741
"[[1], [2, 3], [4], [5], [6, 7, 8, 9, 10, 11, 12], [13]]",0.019313609039292846,0.0002879727065356885,"(3, 3, 3, 4, 3)","[[1, 2], [3, 4, 5, 6], [7, 8], [9], [10, 11, 12, 13]]",0.017506017336847406
"[[1], [2, 3], [4], [5, 6], [7], [8, 9, 10, 11, 12, 13]]",0.018090284009489702,0.0002879727065356885,"(3, 3, 3, 4, 3)","[[1, 2, 3, 4], [5, 6], [7, 8], [9], [10, 11, 12, 13]]",0.017506017336847406
"[[1], [2, 3], [4], [5, 6], [7, 8], [9, 10, 11, 12, 13]]",0.017082898041295962,0.0002879727065355775,"(4, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7, 8, 9], [10, 11], [12, 13]]",0.017506017336847403
"[[1], [2, 3], [4], [5, 6], [7, 8, 9], [10, 11, 12, 13]]",0.016713363880359766,0.0002879727065355775,"(3, 4, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7, 8, 9], [10, 11], [12, 13]]",0.017506017336847403
"[[1], [2, 3], [4], [5, 6], [7, 8, 9, 10], [11, 12, 13]]",0.016713363880359804,0.0002879727065355775,"(3, 3, 3, 3, 4)","[[1, 2], [3, 4, 5, 6], [7, 8], [9, 10, 11, 12], [13]]",0.017506017336847396
"[[1], [2, 3], [4], [5, 6], [7, 8, 9, 10, 11], [12, 13]]",0.017082898041296046,0.0002879727065355775,"(3, 3, 3, 3, 4)","[[1, 2, 3, 4], [5, 6], [7, 8], [9, 10, 11, 12], [13]]",0.017506017336847396
"[[1], [2, 3], [4], [5, 6], [7, 8, 9, 10, 11, 12], [13]]",0.01809028400948968,0.0002879727065355775,"(3, 3, 4, 3, 3)","[[1, 2, 3, 4], [5, 6, 7, 8], [9], [10, 11], [12, 13]]",0.017506017336847375
"[[1], [2, 3], [4], [5, 6, 7], [8], [9, 10, 11, 12, 13]]",0.017536831084676442,0.0006732792306266555,"(3, 3, 3, 3, 2, 3)","[[1], [2], [3, 4, 5, 6], [7, 8], [9], [10, 11, 12, 13]]",0.01736667093511893
"[[1], [2, 3], [4], [5, 6, 7], [8, 9], [10, 11, 12, 13]]",0.016713363880359742,0.0006732792306267665,"(3, 3, 3, 3, 2, 3)","[[1], [2], [3, 4, 5, 6], [7, 8, 9, 10], [11], [12, 13]]",0.017366670935118907
"[[1], [2, 3], [4], [5, 6, 7], [8, 9, 10], [11, 12, 13]]",0.016513989868981137,0.0006732792306266555,"(3, 3, 3, 3, 2, 3)","[[1], [2], [3, 4], [5, 6, 7, 8], [9], [10, 11, 12, 13]]",0.017366670935118896
"[[1], [2, 3], [4], [5, 6, 7], [8, 9, 10, 11], [12, 13]]",0.016713363880359742,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7, 8, 9], [10], [11], [12, 13]]",0.01736667093511889
"[[1], [2, 3], [4], [5, 6, 7], [8, 9, 10, 11, 12], [13]]",0.017536831084676435,0.0006732792306267665,"(3, 2, 3, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7, 8, 9], [10], [11], [12, 13]]",0.01736667093511889
"[[1], [2, 3], [4], [5, 6, 7, 8], [9], [10, 11, 12, 13]]",0.017366670935118886,0.0006732792306266555,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3], [4], [5, 6, 7, 8], [9], [10, 11, 12, 13]]",0.017366670935118886
"[[1], [2, 3], [4], [5, 6, 7, 8], [9, 10], [11, 12, 13]]",0.01671336388035972,0.0006732792306266555,"(3, 2, 3, 3, 3, 3)","[[1, 2], [3], [4], [5, 6, 7, 8], [9], [10, 11, 12, 13]]",0.017366670935118886
"[[1], [2, 3], [4], [5, 6, 7, 8], [9, 10, 11], [12, 13]]",0.0167133638803598,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2], [3], [4, 5], [6, 7, 8, 9], [10, 11, 12, 13]]",0.017366670935118882
"[[1], [2, 3], [4], [5, 6, 7, 8], [9, 10, 11, 12], [13]]",0.017366670935118837,0.0006732792306266555,"(3, 3, 3, 2, 3, 3)","[[1], [2], [3, 4], [5], [6, 7, 8, 9], [10, 11, 12, 13]]",0.017366670935118882
"[[1], [2, 3], [4], [5, 6, 7, 8, 9], [10], [11, 12, 13]]",0.017536831084676453,0.0006732792306266555,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6], [7, 8], [9], [10, 11, 12, 13]]",0.017366670935118882
"[[1], [2, 3], [4], [5, 6, 7, 8, 9], [10, 11], [12, 13]]",0.017082898041295976,0.0006732792306266555,"(3, 2, 3, 3, 3, 3)","[[1, 2, 3, 4], [5], [6], [7, 8], [9], [10, 11, 12, 13]]",0.017366670935118882
"[[1], [2, 3], [4], [5, 6, 7, 8, 9], [10, 11, 12], [13]]",0.017536831084676442,0.0006732792306266555,"(3, 3, 3, 3, 3, 2)","[[1], [2], [3, 4, 5, 6], [7, 8], [9, 10, 11, 12], [13]]",0.01736667093511888
"[[1], [2, 3], [4], [5, 6, 7, 8, 9, 10], [11], [12, 13]]",0.01809028400948976,0.0006732792306267665,"(3, 3, 2, 3, 3, 3)","[[1, 2, 3, 4], [5, 6, 7, 8], [9], [10], [11], [12, 13]]",0.017366670935118872
"[[1], [2, 3], [4], [5, 6, 7, 8, 9, 10], [11, 12], [13]]",0.01809028400948966,0.0006732792306266555,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3], [4], [5], [6, 7, 8, 9], [10, 11, 12, 13]]",0.01736667093511887
"[[1], [2, 3], [4], [5, 6, 7, 8, 9, 10, 11], [12], [13]]",0.01931360903929282,0.0006732792306266555,"(3, 2, 3, 3, 3, 3)","[[1, 2], [3], [4], [5], [6, 7, 8, 9], [10, 11, 12, 13]]",0.01736667093511887
"[[1], [2, 3], [4, 5], [6], [7], [8, 9, 10, 11, 12, 13]]",0.018090284009489713,0.0006732792306267665,"(3, 3, 2, 3, 3, 3)","[[1, 2], [3, 4, 5, 6], [7], [8], [9], [10, 11, 12, 13]]",0.01736667093511887
"[[1], [2, 3], [4, 5], [6], [7, 8], [9, 10, 11, 12, 13]]",0.017082898041295973,0.0006732792306267665,"(3, 3, 3, 3, 2, 3)","[[1, 2], [3, 4, 5, 6], [7], [8, 9, 10, 11], [12], [13]]",0.01736667093511887
"[[1], [2, 3], [4, 5], [6], [7, 8, 9], [10, 11, 12, 13]]",0.016713363880359777,0.0006732792306267665,"(3, 3, 2, 3, 3, 3)","[[1, 2, 3, 4], [5, 6], [7], [8], [9], [10, 11, 12, 13]]",0.01736667093511887
"[[1], [2, 3], [4, 5], [6], [7, 8, 9, 10], [11, 12, 13]]",0.016713363880359794,0.0006732792306267665,"(3, 3, 3, 3, 2, 3)","[[1, 2, 3, 4], [5, 6], [7], [8, 9, 10, 11], [12], [13]]",0.01736667093511887
"[[1], [2, 3], [4, 5], [6], [7, 8, 9, 10, 11], [12, 13]]",0.017082898041296053,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6], [7, 8, 9, 10], [11], [12, 13]]",0.01736667093511886
"[[1], [2, 3], [4, 5], [6], [7, 8, 9, 10, 11, 12], [13]]",0.018090284009489692,0.0006732792306267665,"(3, 3, 3, 3, 2, 3)","[[1, 2], [3, 4, 5, 6], [7, 8, 9, 10], [11], [12], [13]]",0.01736667093511886
"[[1], [2, 3], [4, 5], [6, 7], [8], [9, 10, 11, 12, 13]]",0.0170828980412959,0.0006732792306267665,"(3, 2, 3, 3, 3, 3)","[[1, 2, 3, 4], [5], [6], [7, 8, 9, 10], [11], [12, 13]]",0.01736667093511886
"[[1], [2, 3], [4, 5], [6, 7], [8, 9], [10, 11, 12, 13]]",0.016259430836979224,0.0006732792306267665,"(3, 3, 3, 3, 2, 3)","[[1, 2, 3, 4], [5, 6], [7, 8, 9, 10], [11], [12], [13]]",0.01736667093511886
"[[1], [2, 3], [4, 5], [6, 7], [8, 9, 10], [11, 12, 13]]",0.016060056825600615,0.0006732792306266555,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7], [8], [9], [10, 11, 12, 13]]",0.017366670935118855
"[[1], [2, 3], [4, 5], [6, 7], [8, 9, 10, 11], [12, 13]]",0.01625943083697923,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7], [8, 9, 10, 11], [12], [13]]",0.017366670935118855
"[[1], [2, 3], [4, 5], [6, 7], [8, 9, 10, 11, 12], [13]]",0.017082898041295893,0.0006732792306266555,"(3, 2, 3, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7], [8], [9], [10, 11, 12, 13]]",0.017366670935118855
"[[1], [2, 3], [4, 5], [6, 7, 8], [9], [10, 11, 12, 13]]",0.016713363880359777,0.0006732792306267665,"(3, 2, 3, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7], [8, 9, 10, 11], [12], [13]]",0.017366670935118855
"[[1], [2, 3], [4, 5], [6, 7, 8], [9, 10], [11, 12, 13]]",0.016060056825600636,0.0006732792306266555,"(3, 3, 3, 2, 3, 3)","[[1], [2], [3, 4, 5, 6], [7], [8, 9], [10, 11, 12, 13]]",0.017366670935118844
"[[1], [2, 3], [4, 5], [6, 7, 8], [9, 10, 11], [12, 13]]",0.0160600568256007,0.0006732792306266555,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3], [4, 5, 6, 7], [8], [9], [10, 11, 12, 13]]",0.01736667093511884
"[[1], [2, 3], [4, 5], [6, 7, 8], [9, 10, 11, 12], [13]]",0.016713363880359704,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3], [4, 5, 6, 7], [8, 9, 10, 11], [12], [13]]",0.01736667093511884
"[[1], [2, 3], [4, 5], [6, 7, 8, 9], [10], [11, 12, 13]]",0.016713363880359777,0.0006732792306266555,"(3, 2, 3, 3, 3, 3)","[[1, 2], [3], [4, 5, 6, 7], [8], [9], [10, 11, 12, 13]]",0.01736667093511884
"[[1], [2, 3], [4, 5], [6, 7, 8, 9], [10, 11], [12, 13]]",0.016259430836979265,0.0006732792306267665,"(3, 2, 3, 3, 3, 3)","[[1, 2], [3], [4, 5, 6, 7], [8, 9, 10, 11], [12], [13]]",0.01736667093511884
"[[1], [2, 3], [4, 5], [6, 7, 8, 9], [10, 11, 12], [13]]",0.016713363880359725,0.0006732792306267665,"(3, 3, 3, 3, 2, 3)","[[1, 2, 3, 4], [5, 6, 7, 8], [9, 10], [11], [12], [13]]",0.01736667093511884
"[[1], [2, 3], [4, 5], [6, 7, 8, 9, 10], [11], [12, 13]]",0.017082898041295983,0.0006732792306266555,"(3, 3, 3, 3, 3, 2)","[[1], [2], [3, 4], [5, 6, 7, 8], [9, 10, 11, 12], [13]]",0.017366670935118837
"[[1], [2, 3], [4, 5], [6, 7, 8, 9, 10], [11, 12], [13]]",0.01708289804129588,0.0006732792306266555,"(3, 3, 3, 3, 3, 2)","[[1], [2, 3], [4], [5, 6, 7, 8], [9, 10, 11, 12], [13]]",0.017366670935118837
"[[1], [2, 3], [4, 5], [6, 7, 8, 9, 10, 11], [12], [13]]",0.01809028400948971,0.0006732792306266555,"(3, 3, 3, 3, 3, 2)","[[1, 2], [3], [4], [5, 6, 7, 8], [9, 10, 11, 12], [13]]",0.017366670935118837
"[[1], [2, 3], [4, 5, 6], [7], [8], [9, 10, 11, 12, 13]]",0.017536831084676425,0.0006732792306267665,"(3, 3, 3, 2, 3, 3)","[[1], [2], [3, 4, 5, 6], [7], [8, 9, 10, 11], [12, 13]]",0.017366670935118834
"[[1], [2, 3], [4, 5, 6], [7], [8, 9], [10, 11, 12, 13]]",0.016713363880359725,0.0006732792306267665,"(3, 3, 3, 3, 3, 2)","[[1], [2], [3, 4, 5, 6], [7, 8, 9, 10], [11, 12], [13]]",0.017366670935118823
"[[1], [2, 3], [4, 5, 6], [7], [8, 9, 10], [11, 12, 13]]",0.01651398986898112,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6], [7, 8], [9, 10, 11, 12], [13]]",0.017366670935118823
"[[1], [2, 3], [4, 5, 6], [7], [8, 9, 10, 11], [12, 13]]",0.016713363880359725,0.0006732792306267665,"(3, 2, 3, 3, 3, 3)","[[1, 2, 3, 4], [5], [6], [7, 8], [9, 10, 11, 12], [13]]",0.017366670935118823
"[[1], [2, 3], [4, 5, 6], [7], [8, 9, 10, 11, 12], [13]]",0.017536831084676418,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7, 8, 9], [10, 11], [12], [13]]",0.017366670935118813
"[[1], [2, 3], [4, 5, 6], [7, 8], [9], [10, 11, 12, 13]]",0.016713363880359804,0.0006732792306267665,"(3, 2, 3, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7, 8, 9], [10, 11], [12], [13]]",0.017366670935118813
"[[1], [2, 3], [4, 5, 6], [7, 8], [9, 10], [11, 12, 13]]",0.016060056825600664,0.0006732792306267665,"(3, 3, 3, 3, 3, 2)","[[1, 2], [3, 4, 5, 6], [7], [8], [9, 10, 11, 12], [13]]",0.01736667093511881
"[[1], [2, 3], [4, 5, 6], [7, 8], [9, 10, 11], [12, 13]]",0.016060056825600726,0.0006732792306267665,"(3, 3, 3, 3, 3, 2)","[[1, 2, 3, 4], [5, 6], [7], [8], [9, 10, 11, 12], [13]]",0.01736667093511881
"[[1], [2, 3], [4, 5, 6], [7, 8], [9, 10, 11, 12], [13]]",0.016713363880359745,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2], [3], [4, 5, 6, 7], [8, 9], [10, 11, 12, 13]]",0.017366670935118806
"[[1], [2, 3], [4, 5, 6], [7, 8, 9], [10], [11, 12, 13]]",0.016513989868981185,0.0006732792306268776,"(2, 3, 3, 3, 3, 3)","[[1], [2], [3], [4, 5, 6, 7], [8, 9, 10, 11], [12, 13]]",0.0173666709351188
"[[1], [2, 3], [4, 5, 6], [7, 8, 9], [10, 11], [12, 13]]",0.016060056825600705,0.0006732792306266555,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6], [7], [8, 9], [10, 11, 12, 13]]",0.0173666709351188
"[[1], [2, 3], [4, 5, 6], [7, 8, 9], [10, 11, 12], [13]]",0.016513989868981154,0.0006732792306266555,"(3, 2, 3, 3, 3, 3)","[[1, 2, 3, 4], [5], [6], [7], [8, 9], [10, 11, 12, 13]]",0.0173666709351188
"[[1], [2, 3], [4, 5, 6], [7, 8, 9, 10], [11], [12, 13]]",0.016713363880359804,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7], [8], [9, 10, 11, 12], [13]]",0.017366670935118796
"[[1], [2, 3], [4, 5, 6], [7, 8, 9, 10], [11, 12], [13]]",0.016713363880359714,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7, 8, 9], [10], [11, 12], [13]]",0.017366670935118796
"[[1], [2, 3], [4, 5, 6], [7, 8, 9, 10, 11], [12], [13]]",0.017536831084676494,0.0006732792306267665,"(3, 2, 3, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7], [8], [9, 10, 11, 12], [13]]",0.017366670935118796
"[[1], [2, 3], [4, 5, 6, 7], [8], [9], [10, 11, 12, 13]]",0.01736667093511884,0.0006732792306267665,"(3, 2, 3, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7, 8, 9], [10], [11, 12], [13]]",0.017366670935118796
"[[1], [2, 3], [4, 5, 6, 7], [8], [9, 10], [11, 12, 13]]",0.016713363880359714,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3], [4, 5, 6, 7], [8], [9, 10, 11, 12], [13]]",0.017366670935118792
"[[1], [2, 3], [4, 5, 6, 7], [8], [9, 10, 11], [12, 13]]",0.016713363880359756,0.0006732792306267665,"(3, 2, 3, 3, 3, 3)","[[1, 2], [3], [4, 5, 6, 7], [8], [9, 10, 11, 12], [13]]",0.017366670935118792
"[[1], [2, 3], [4, 5, 6, 7], [8], [9, 10, 11, 12], [13]]",0.017366670935118792,0.0006732792306267665,"(3, 3, 2, 3, 3, 3)","[[1, 2, 3, 4], [5, 6, 7, 8], [9], [10, 11], [12], [13]]",0.017366670935118792
"[[1], [2, 3], [4, 5, 6, 7], [8, 9], [10], [11, 12, 13]]",0.016713363880359763,0.0006732792306267665,"(2, 3, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6], [7], [8, 9, 10, 11], [12, 13]]",0.01736667093511879
