Combination,RCE,Unavailability,Best Redundancy,Best Combination,Before Redundancy RCE
"[[1, 2, 3, 4], [5, 6], [7, 8], [9], [10]]",0.017348562121453658,0.0014078826670894662,"(3, 2, 3, 3, 2)","[[1, 2, 3], [4], [5], [6, 7, 8], [9, 10]]",0.017099499236366007
"[[1, 2, 3, 4], [5, 6, 7], [8], [9], [10]]",0.01791562636738632,0.0014078826670893552,"(2, 3, 3, 2, 3)","[[1, 2], [3, 4, 5], [6, 7, 8], [9], [10]]",0.017099499236366
"[[1, 2, 3, 4, 5], [6], [7], [8], [9, 10]]",0.01837725746777314,0.0014078826670893552,"(3, 2, 3, 2, 3)","[[1, 2, 3], [4, 5], [6, 7, 8], [9], [10]]",0.017099499236366
"[[1, 2, 3, 4, 5], [6], [7], [8, 9], [10]]",0.01837725746777319,0.0014078826670894662,"(2, 3, 2, 3, 3)","[[1], [2], [3, 4], [5, 6, 7], [8, 9, 10]]",0.017099499236365993
"[[1, 2, 3, 4, 5], [6], [7, 8], [9], [10]]",0.018377257467773127,0.0014078826670894662,"(2, 2, 3, 3, 3)","[[1], [2, 3], [4], [5, 6, 7], [8, 9, 10]]",0.01709949923636598
"[[1, 2, 3, 4, 5], [6, 7], [8], [9], [10]]",0.018377257467773123,0.0014078826670894662,"(2, 2, 3, 3, 3)","[[1, 2], [3], [4], [5, 6, 7], [8, 9, 10]]",0.01709949923636598
"[[1, 2, 3, 4, 5, 6], [7], [8], [9], [10]]",0.019635708626478725,0.0014078826670893552,"(2, 3, 3, 3, 2)","[[1], [2, 3, 4], [5, 6, 7], [8], [9, 10]]",0.017099499236365976
"[[1], [2], [3], [4], [5], [6, 7, 8, 9, 10]]",0.01817495445299971,0.0014078826670893552,"(3, 2, 3, 3, 2)","[[1, 2, 3], [4], [5, 6, 7], [8], [9, 10]]",0.017099499236365976
"[[1], [2], [3], [4], [5, 6], [7, 8, 9, 10]]",0.01732628079228593,0.0014078826670893552,"(3, 3, 2, 3, 2)","[[1, 2, 3], [4, 5, 6], [7], [8], [9, 10]]",0.017099499236365976
"[[1], [2], [3], [4], [5, 6, 7], [8, 9, 10]]",0.0171208039120887,0.0014078826670893552,"(3, 3, 2, 2, 3)","[[1, 2, 3], [4, 5, 6], [7, 8], [9], [10]]",0.017099499236365976
"[[1], [2], [3], [4], [5, 6, 7, 8], [9, 10]]",0.017326280792286018,0.0014078826670894662,"(2, 3, 3, 2, 3)","[[1], [2], [3, 4, 5], [6, 7], [8, 9, 10]]",0.017099499236365966
"[[1], [2], [3], [4], [5, 6, 7, 8, 9], [10]]",0.018174954452999607,0.0014078826670894662,"(2, 3, 3, 2, 3)","[[1], [2, 3, 4], [5], [6, 7], [8, 9, 10]]",0.017099499236365966
"[[1], [2], [3], [4, 5], [6], [7, 8, 9, 10]]",0.01732628079228593,0.0014078826670894662,"(3, 2, 3, 2, 3)","[[1, 2, 3], [4], [5], [6, 7], [8, 9, 10]]",0.017099499236365966
"[[1], [2], [3], [4, 5], [6, 7], [8, 9, 10]]",0.01665297590919425,0.0014078826670894662,"(3, 2, 3, 2, 3)","[[1], [2, 3], [4, 5, 6], [7], [8, 9, 10]]",0.017099499236365952
"[[1], [2], [3], [4, 5], [6, 7, 8], [9, 10]]",0.016652975909194227,0.0014078826670893552,"(3, 3, 2, 2, 3)","[[1], [2, 3, 4], [5, 6], [7], [8, 9, 10]]",0.017099499236365952
"[[1], [2], [3], [4, 5], [6, 7, 8, 9], [10]]",0.01732628079228604,0.0014078826670894662,"(2, 3, 3, 2, 3)","[[1, 2], [3], [4, 5, 6], [7], [8, 9, 10]]",0.017099499236365952
"[[1], [2], [3], [4, 5, 6], [7], [8, 9, 10]]",0.017120803912088683,0.0014078826670893552,"(3, 3, 2, 2, 3)","[[1, 2, 3], [4], [5, 6], [7], [8, 9, 10]]",0.017099499236365952
"[[1], [2], [3], [4, 5, 6], [7, 8], [9, 10]]",0.016652975909194227,0.0014078826670894662,"(2, 3, 3, 2, 3)","[[1, 2], [3, 4, 5], [6], [7], [8, 9, 10]]",0.01709949923636594
"[[1], [2], [3], [4, 5, 6], [7, 8, 9], [10]]",0.017120803912088683,0.0014078826670894662,"(3, 2, 3, 2, 3)","[[1, 2, 3], [4, 5], [6], [7], [8, 9, 10]]",0.01709949923636594
"[[1], [2], [3], [4, 5, 6, 7], [8], [9, 10]]",0.017326280792285934,0.001030575257147559,"(2, 3, 3, 3)","[[1, 2], [3, 4], [5, 6, 7], [8, 9, 10]]",0.016977915255456416
"[[1], [2], [3], [4, 5, 6, 7], [8, 9], [10]]",0.017326280792285962,0.001030575257147559,"(2, 3, 3, 3)","[[1, 2], [3, 4, 5], [6, 7], [8, 9, 10]]",0.016977915255456402
"[[1], [2], [3], [4, 5, 6, 7, 8], [9], [10]]",0.018174954452999607,0.001030575257147559,"(3, 2, 3, 3)","[[1, 2, 3], [4, 5], [6, 7], [8, 9, 10]]",0.016977915255456402
"[[1], [2], [3, 4], [5], [6], [7, 8, 9, 10]]",0.01732628079228593,0.001030575257147559,"(2, 3, 3, 3)","[[1, 2], [3, 4, 5], [6, 7, 8], [9, 10]]",0.016977915255456364
"[[1], [2], [3, 4], [5], [6, 7], [8, 9, 10]]",0.01665297590919425,0.001030575257147559,"(3, 2, 3, 3)","[[1, 2, 3], [4, 5], [6, 7, 8], [9, 10]]",0.016977915255456364
"[[1], [2], [3, 4], [5], [6, 7, 8], [9, 10]]",0.016652975909194227,0.001030575257147559,"(3, 3, 2, 3)","[[1, 2, 3], [4, 5, 6], [7, 8], [9, 10]]",0.016977915255456333
"[[1], [2], [3, 4], [5], [6, 7, 8, 9], [10]]",0.01732628079228604,0.0025327437024685873,"(2, 2, 2, 2, 3, 2, 3)","[[1], [2], [3], [4, 5], [6, 7, 8], [9], [10]]",0.016688593732944196
"[[1], [2], [3, 4], [5, 6], [7], [8, 9, 10]]",0.01665297590919421,0.0025327437024686983,"(2, 2, 2, 3, 2, 2, 3)","[[1], [2], [3], [4, 5, 6], [7, 8], [9], [10]]",0.016688593732944196
"[[1], [2], [3, 4], [5, 6], [7, 8], [9, 10]]",0.016185147906299758,0.0025327437024686983,"(2, 2, 2, 2, 3, 2, 3)","[[1], [2], [3, 4], [5], [6, 7, 8], [9], [10]]",0.016688593732944196
"[[1], [2], [3, 4], [5, 6], [7, 8, 9], [10]]",0.01665297590919422,0.0025327437024686983,"(2, 2, 3, 2, 2, 2, 3)","[[1], [2], [3, 4, 5], [6], [7, 8], [9], [10]]",0.016688593732944196
"[[1], [2], [3, 4], [5, 6, 7], [8], [9, 10]]",0.01665297590919419,0.0025327437024686983,"(2, 3, 2, 2, 2, 2, 3)","[[1], [2, 3, 4], [5], [6], [7, 8], [9], [10]]",0.016688593732944196
"[[1], [2], [3, 4], [5, 6, 7], [8, 9], [10]]",0.016652975909194196,0.0025327437024686983,"(3, 2, 2, 2, 2, 2, 3)","[[1, 2, 3], [4], [5], [6], [7, 8], [9], [10]]",0.016688593732944196
"[[1], [2], [3, 4], [5, 6, 7, 8], [9], [10]]",0.01732628079228605,0.0025327437024686983,"(2, 2, 2, 3, 2, 2, 3)","[[1], [2], [3], [4], [5], [6, 7], [8, 9, 10]]",0.01668859373294419
"[[1], [2], [3, 4, 5], [6], [7], [8, 9, 10]]",0.017120803912088683,0.0025327437024686983,"(2, 2, 2, 2, 3, 2, 3)","[[1], [2, 3], [4], [5], [6, 7, 8], [9], [10]]",0.016688593732944186
"[[1], [2], [3, 4, 5], [6], [7, 8], [9, 10]]",0.016652975909194227,0.0025327437024686983,"(2, 2, 2, 2, 3, 2, 3)","[[1, 2], [3], [4], [5], [6, 7, 8], [9], [10]]",0.016688593732944186
"[[1], [2], [3, 4, 5], [6], [7, 8, 9], [10]]",0.017120803912088683,0.0025327437024686983,"(2, 2, 2, 2, 3, 2, 3)","[[1], [2], [3], [4], [5, 6, 7], [8, 9], [10]]",0.016688593732944176
"[[1], [2], [3, 4, 5], [6, 7], [8], [9, 10]]",0.01665297590919417,0.0025327437024685873,"(2, 2, 2, 3, 2, 2, 3)","[[1], [2], [3], [4, 5, 6], [7], [8, 9], [10]]",0.016688593732944162
"[[1], [2], [3, 4, 5], [6, 7], [8, 9], [10]]",0.016652975909194175,0.0025327437024685873,"(2, 2, 3, 2, 2, 2, 3)","[[1], [2], [3, 4, 5], [6], [7], [8, 9], [10]]",0.016688593732944162
"[[1], [2], [3, 4, 5], [6, 7, 8], [9], [10]]",0.01712080391208869,0.0025327437024685873,"(2, 3, 2, 2, 2, 2, 3)","[[1], [2, 3, 4], [5], [6], [7], [8, 9], [10]]",0.016688593732944162
"[[1], [2], [3, 4, 5, 6], [7], [8], [9, 10]]",0.017326280792285972,0.0025327437024685873,"(3, 2, 2, 2, 2, 2, 3)","[[1, 2, 3], [4], [5], [6], [7], [8, 9], [10]]",0.016688593732944162
"[[1], [2], [3, 4, 5, 6], [7], [8, 9], [10]]",0.017326280792285997,0.0025327437024686983,"(2, 2, 2, 3, 2, 2, 3)","[[1], [2], [3, 4], [5, 6, 7], [8], [9], [10]]",0.016688593732944148
"[[1], [2], [3, 4, 5, 6], [7, 8], [9], [10]]",0.017326280792286083,0.0025327437024686983,"(2, 2, 2, 3, 2, 2, 3)","[[1], [2, 3], [4], [5, 6, 7], [8], [9], [10]]",0.01668859373294414
"[[1], [2], [3, 4, 5, 6, 7], [8], [9], [10]]",0.01817495445299959,0.0025327437024686983,"(2, 2, 2, 3, 2, 2, 3)","[[1, 2], [3], [4], [5, 6, 7], [8], [9], [10]]",0.01668859373294414
"[[1], [2, 3], [4], [5], [6], [7, 8, 9, 10]]",0.01732628079228592,0.0025327437024685873,"(2, 2, 3, 2, 2, 2, 3)","[[1], [2], [3, 4, 5], [6, 7], [8], [9], [10]]",0.01668859373294413
"[[1], [2, 3], [4], [5], [6, 7], [8, 9, 10]]",0.016652975909194238,0.0025327437024686983,"(2, 2, 3, 2, 2, 2, 3)","[[1], [2, 3], [4, 5, 6], [7], [8], [9], [10]]",0.01668859373294413
"[[1], [2, 3], [4], [5], [6, 7, 8], [9, 10]]",0.016652975909194217,0.0025327437024685873,"(2, 3, 2, 2, 2, 2, 3)","[[1], [2, 3, 4], [5], [6, 7], [8], [9], [10]]",0.01668859373294413
"[[1], [2, 3], [4], [5], [6, 7, 8, 9], [10]]",0.017326280792286024,0.0025327437024685873,"(2, 3, 2, 2, 2, 2, 3)","[[1], [2, 3, 4], [5, 6], [7], [8], [9], [10]]",0.01668859373294413
"[[1], [2, 3], [4], [5, 6], [7], [8, 9, 10]]",0.0166529759091942,0.0025327437024686983,"(2, 2, 3, 2, 2, 2, 3)","[[1, 2], [3], [4, 5, 6], [7], [8], [9], [10]]",0.01668859373294413
"[[1], [2, 3], [4], [5, 6], [7, 8], [9, 10]]",0.016185147906299744,0.0025327437024685873,"(3, 2, 2, 2, 2, 2, 3)","[[1, 2, 3], [4], [5], [6, 7], [8], [9], [10]]",0.01668859373294413
"[[1], [2, 3], [4], [5, 6], [7, 8, 9], [10]]",0.01665297590919421,0.0025327437024685873,"(3, 2, 2, 2, 2, 2, 3)","[[1, 2, 3], [4], [5, 6], [7], [8], [9], [10]]",0.01668859373294413
"[[1], [2, 3], [4], [5, 6, 7], [8], [9, 10]]",0.016652975909194175,0.0025327437024686983,"(2, 3, 2, 2, 2, 2, 3)","[[1, 2], [3, 4, 5], [6], [7], [8], [9], [10]]",0.016688593732944124
"[[1], [2, 3], [4], [5, 6, 7], [8, 9], [10]]",0.016652975909194186,0.0025327437024686983,"(3, 2, 2, 2, 2, 2, 3)","[[1, 2, 3], [4, 5], [6], [7], [8], [9], [10]]",0.016688593732944124
"[[1], [2, 3], [4], [5, 6, 7, 8], [9], [10]]",0.01732628079228604,0.0025327437024685873,"(2, 2, 2, 3, 2, 3, 2)","[[1], [2], [3], [4], [5, 6], [7, 8, 9], [10]]",0.016688593732944117
"[[1], [2, 3], [4, 5], [6], [7], [8, 9, 10]]",0.016652975909194206,0.0025327437024685873,"(2, 2, 2, 2, 3, 3, 2)","[[1], [2], [3], [4, 5], [6], [7, 8, 9], [10]]",0.016688593732944117
"[[1], [2, 3], [4, 5], [6], [7, 8], [9, 10]]",0.01618514790629975,0.0025327437024686983,"(2, 2, 2, 2, 3, 3, 2)","[[1], [2], [3, 4], [5], [6], [7, 8, 9], [10]]",0.016688593732944117
"[[1], [2, 3], [4, 5], [6], [7, 8, 9], [10]]",0.016652975909194217,0.0025327437024686983,"(2, 2, 2, 3, 2, 3, 2)","[[1], [2], [3], [4], [5], [6, 7, 8], [9, 10]]",0.016688593732944103
"[[1], [2, 3], [4, 5], [6, 7], [8], [9, 10]]",0.01618514790629968,0.0025327437024688093,"(2, 2, 2, 2, 3, 3, 2)","[[1], [2], [3], [4], [5, 6, 7], [8], [9, 10]]",0.016688593732944103
"[[1], [2, 3], [4, 5], [6, 7], [8, 9], [10]]",0.0161851479062997,0.0025327437024686983,"(2, 2, 2, 2, 3, 3, 2)","[[1], [2, 3], [4], [5], [6], [7, 8, 9], [10]]",0.016688593732944103
"[[1], [2, 3], [4, 5], [6, 7, 8], [9], [10]]",0.016652975909194217,0.0025327437024686983,"(2, 2, 2, 2, 3, 3, 2)","[[1, 2], [3], [4], [5], [6], [7, 8, 9], [10]]",0.016688593732944103
"[[1], [2, 3], [4, 5, 6], [7], [8], [9, 10]]",0.016652975909194154,0.0025327437024686983,"(2, 2, 2, 2, 2, 3, 3)","[[1], [2], [3], [4], [5, 6], [7], [8, 9, 10]]",0.0166885937329441
"[[1], [2, 3], [4, 5, 6], [7], [8, 9], [10]]",0.016652975909194165,0.0025327437024686983,"(2, 2, 2, 2, 2, 3, 3)","[[1], [2], [3], [4, 5], [6], [7], [8, 9, 10]]",0.0166885937329441
"[[1], [2, 3], [4, 5, 6], [7, 8], [9], [10]]",0.016652975909194245,0.0025327437024688093,"(2, 2, 2, 2, 2, 3, 3)","[[1], [2], [3, 4], [5], [6], [7], [8, 9, 10]]",0.0166885937329441
"[[1], [2, 3], [4, 5, 6, 7], [8], [9], [10]]",0.017326280792286,0.0025327437024688093,"(2, 2, 2, 2, 2, 3, 3)","[[1], [2, 3], [4], [5], [6], [7], [8, 9, 10]]",0.01668859373294409
"[[1], [2, 3, 4], [5], [6], [7], [8, 9, 10]]",0.017120803912088683,0.0025327437024688093,"(2, 2, 2, 2, 2, 3, 3)","[[1, 2], [3], [4], [5], [6], [7], [8, 9, 10]]",0.01668859373294409
"[[1], [2, 3, 4], [5], [6], [7, 8], [9, 10]]",0.016652975909194227,0.0025327437024686983,"(2, 2, 2, 3, 2, 3, 2)","[[1], [2], [3], [4, 5, 6], [7], [8], [9, 10]]",0.016688593732944085
"[[1], [2, 3, 4], [5], [6], [7, 8, 9], [10]]",0.017120803912088683,0.0025327437024686983,"(2, 2, 3, 2, 2, 3, 2)","[[1], [2], [3, 4, 5], [6], [7], [8], [9, 10]]",0.016688593732944085
"[[1], [2, 3, 4], [5], [6, 7], [8], [9, 10]]",0.016652975909194165,0.0025327437024686983,"(2, 3, 2, 2, 2, 3, 2)","[[1], [2, 3, 4], [5], [6], [7], [8], [9, 10]]",0.016688593732944085
"[[1], [2, 3, 4], [5], [6, 7], [8, 9], [10]]",0.016652975909194175,0.0025327437024686983,"(3, 2, 2, 2, 2, 3, 2)","[[1, 2, 3], [4], [5], [6], [7], [8], [9, 10]]",0.016688593732944085
"[[1], [2, 3, 4], [5], [6, 7, 8], [9], [10]]",0.01712080391208869,0.0028297910398511483,"(2, 2, 2, 2, 2, 3, 2, 2)","[[1], [2], [3], [4], [5], [6, 7, 8], [9], [10]]",0.016671802375874737
"[[1], [2, 3, 4], [5, 6], [7], [8], [9, 10]]",0.016652975909194154,0.0028297910398511483,"(2, 2, 2, 2, 3, 2, 2, 2)","[[1], [2], [3], [4], [5, 6, 7], [8], [9], [10]]",0.016671802375874737
"[[1], [2, 3, 4], [5, 6], [7], [8, 9], [10]]",0.016652975909194165,0.0028297910398511483,"(2, 2, 2, 2, 2, 2, 2, 3)","[[1], [2], [3], [4], [5], [6], [7], [8, 9, 10]]",0.01667180237587473
"[[1], [2, 3, 4], [5, 6], [7, 8], [9], [10]]",0.016652975909194245,0.0028297910398511483,"(2, 2, 2, 2, 2, 2, 3, 2)","[[1], [2], [3], [4], [5], [6], [7, 8, 9], [10]]",0.01667180237587473
"[[1], [2, 3, 4], [5, 6, 7], [8], [9], [10]]",0.017120803912088672,0.0028297910398510373,"(2, 2, 2, 3, 2, 2, 2, 2)","[[1], [2], [3], [4, 5, 6], [7], [8], [9], [10]]",0.016671802375874723
"[[1], [2, 3, 4, 5], [6], [7], [8], [9, 10]]",0.017326280792285927,0.0028297910398510373,"(2, 2, 3, 2, 2, 2, 2, 2)","[[1], [2], [3, 4, 5], [6], [7], [8], [9], [10]]",0.016671802375874723
"[[1], [2, 3, 4, 5], [6], [7], [8, 9], [10]]",0.01732628079228595,0.0028297910398510373,"(2, 3, 2, 2, 2, 2, 2, 2)","[[1], [2, 3, 4], [5], [6], [7], [8], [9], [10]]",0.016671802375874723
"[[1], [2, 3, 4, 5], [6], [7, 8], [9], [10]]",0.01732628079228604,0.0028297910398510373,"(3, 2, 2, 2, 2, 2, 2, 2)","[[1, 2, 3], [4], [5], [6], [7], [8], [9], [10]]",0.016671802375874723
"[[1], [2, 3, 4, 5], [6, 7], [8], [9], [10]]",0.01732628079228601,0.002155861309304341,"(2, 2, 2, 2, 3, 3)","[[1], [2], [3], [4, 5], [6, 7], [8, 9, 10]]",0.01665297590919425
"[[1], [2, 3, 4, 5, 6], [7], [8], [9], [10]]",0.01817495445299959,0.002155861309304452,"(2, 2, 2, 2, 3, 3)","[[1], [2], [3, 4], [5], [6, 7], [8, 9, 10]]",0.01665297590919425
"[[1, 2], [3], [4], [5], [6], [7, 8, 9, 10]]",0.01732628079228592,0.002155861309304341,"(2, 3, 2, 3, 2, 2)","[[1, 2], [3, 4], [5], [6, 7, 8], [9], [10]]",0.016652975909194248
"[[1, 2], [3], [4], [5], [6, 7], [8, 9, 10]]",0.016652975909194238,0.002155861309304341,"(2, 3, 3, 2, 2, 2)","[[1], [2, 3], [4, 5, 6], [7, 8], [9], [10]]",0.016652975909194245
"[[1, 2], [3], [4], [5], [6, 7, 8], [9, 10]]",0.016652975909194217,0.002155861309304341,"(2, 3, 2, 3, 2, 2)","[[1], [2, 3, 4], [5, 6], [7, 8], [9], [10]]",0.016652975909194245
"[[1, 2], [3], [4], [5], [6, 7, 8, 9], [10]]",0.017326280792286024,0.002155861309304341,"(3, 2, 3, 2, 2, 2)","[[1, 2], [3], [4, 5, 6], [7, 8], [9], [10]]",0.016652975909194245
"[[1, 2], [3], [4], [5, 6], [7], [8, 9, 10]]",0.0166529759091942,0.002155861309304452,"(2, 3, 2, 2, 3, 2)","[[1, 2], [3, 4], [5], [6], [7, 8, 9], [10]]",0.016652975909194245
"[[1, 2], [3], [4], [5, 6], [7, 8], [9, 10]]",0.016185147906299744,0.002155861309304341,"(3, 2, 2, 3, 2, 2)","[[1, 2, 3], [4], [5, 6], [7, 8], [9], [10]]",0.016652975909194245
"[[1, 2], [3], [4], [5, 6], [7, 8, 9], [10]]",0.01665297590919421,0.002155861309304341,"(2, 3, 2, 2, 2, 3)","[[1], [2, 3], [4], [5], [6, 7], [8, 9, 10]]",0.016652975909194238
"[[1, 2], [3], [4], [5, 6, 7], [8], [9, 10]]",0.016652975909194175,0.002155861309304341,"(3, 2, 2, 2, 2, 3)","[[1, 2], [3], [4], [5], [6, 7], [8, 9, 10]]",0.016652975909194238
"[[1, 2], [3], [4], [5, 6, 7], [8, 9], [10]]",0.016652975909194186,0.002155861309304452,"(2, 3, 2, 2, 2, 3)","[[1, 2], [3, 4], [5], [6], [7], [8, 9, 10]]",0.016652975909194238
"[[1, 2], [3], [4], [5, 6, 7, 8], [9], [10]]",0.01732628079228604,0.002155861309304452,"(2, 3, 2, 3, 2, 2)","[[1, 2], [3, 4, 5], [6], [7, 8], [9], [10]]",0.016652975909194238
"[[1, 2], [3], [4, 5], [6], [7], [8, 9, 10]]",0.016652975909194206,0.002155861309304452,"(3, 2, 2, 3, 2, 2)","[[1, 2, 3], [4, 5], [6], [7, 8], [9], [10]]",0.016652975909194238
"[[1, 2], [3], [4, 5], [6], [7, 8], [9, 10]]",0.01618514790629975,0.002155861309304341,"(2, 3, 3, 2, 2, 2)","[[1, 2], [3, 4], [5, 6, 7], [8], [9], [10]]",0.01665297590919423
"[[1, 2], [3], [4, 5], [6], [7, 8, 9], [10]]",0.016652975909194217,0.002155861309304341,"(2, 2, 2, 2, 3, 3)","[[1], [2], [3], [4, 5], [6, 7, 8], [9, 10]]",0.016652975909194227
"[[1, 2], [3], [4, 5], [6, 7], [8], [9, 10]]",0.01618514790629968,0.002155861309304341,"(2, 2, 2, 3, 3, 2)","[[1], [2], [3], [4, 5, 6], [7, 8], [9, 10]]",0.016652975909194227
"[[1, 2], [3], [4, 5], [6, 7], [8, 9], [10]]",0.0161851479062997,0.002155861309304341,"(2, 2, 3, 2, 3, 2)","[[1], [2], [3, 4], [5], [6, 7, 8], [9, 10]]",0.016652975909194227
"[[1, 2], [3], [4, 5], [6, 7, 8], [9], [10]]",0.016652975909194217,0.002155861309304341,"(2, 2, 3, 2, 3, 2)","[[1], [2], [3, 4, 5], [6], [7, 8], [9, 10]]",0.016652975909194227
"[[1, 2], [3], [4, 5, 6], [7], [8], [9, 10]]",0.016652975909194154,0.002155861309304341,"(2, 3, 2, 2, 3, 2)","[[1], [2, 3, 4], [5], [6], [7, 8], [9, 10]]",0.016652975909194227
"[[1, 2], [3], [4, 5, 6], [7], [8, 9], [10]]",0.016652975909194165,0.002155861309304341,"(3, 2, 2, 2, 3, 2)","[[1, 2, 3], [4], [5], [6], [7, 8], [9, 10]]",0.016652975909194227
"[[1, 2], [3], [4, 5, 6], [7, 8], [9], [10]]",0.016652975909194245,0.002155861309304452,"(2, 2, 2, 3, 3, 2)","[[1], [2], [3, 4], [5, 6], [7, 8, 9], [10]]",0.01665297590919422
"[[1, 2], [3], [4, 5, 6, 7], [8], [9], [10]]",0.017326280792286,0.00215586130930423,"(2, 3, 2, 2, 3, 2)","[[1], [2, 3], [4], [5], [6, 7, 8], [9, 10]]",0.016652975909194217
"[[1, 2], [3, 4], [5], [6], [7], [8, 9, 10]]",0.016652975909194238,0.002155861309304341,"(2, 3, 2, 2, 3, 2)","[[1], [2, 3], [4, 5], [6], [7, 8, 9], [10]]",0.016652975909194217
"[[1, 2], [3, 4], [5], [6], [7, 8], [9, 10]]",0.016185147906299782,0.00215586130930423,"(2, 3, 2, 3, 2, 2)","[[1], [2, 3], [4, 5], [6, 7, 8], [9], [10]]",0.016652975909194217
"[[1, 2], [3, 4], [5], [6], [7, 8, 9], [10]]",0.016652975909194245,0.00215586130930423,"(3, 2, 2, 2, 3, 2)","[[1, 2], [3], [4], [5], [6, 7, 8], [9, 10]]",0.016652975909194217
"[[1, 2], [3, 4], [5], [6, 7], [8], [9, 10]]",0.016185147906299713,0.002155861309304341,"(3, 2, 2, 2, 3, 2)","[[1, 2], [3], [4, 5], [6], [7, 8, 9], [10]]",0.016652975909194217
"[[1, 2], [3, 4], [5], [6, 7], [8, 9], [10]]",0.01618514790629973,0.00215586130930423,"(3, 2, 2, 3, 2, 2)","[[1, 2], [3], [4, 5], [6, 7, 8], [9], [10]]",0.016652975909194217
"[[1, 2], [3, 4], [5], [6, 7, 8], [9], [10]]",0.016652975909194248,0.002155861309304341,"(2, 3, 3, 2, 2, 2)","[[1, 2], [3, 4, 5], [6, 7], [8], [9], [10]]",0.016652975909194217
"[[1, 2], [3, 4], [5, 6], [7], [8], [9, 10]]",0.016185147906299713,0.002155861309304341,"(3, 2, 3, 2, 2, 2)","[[1, 2, 3], [4, 5], [6, 7], [8], [9], [10]]",0.016652975909194217
"[[1, 2], [3, 4], [5, 6], [7], [8, 9], [10]]",0.01618514790629973,0.002155861309304452,"(2, 2, 2, 3, 2, 3)","[[1], [2], [3, 4], [5, 6], [7], [8, 9, 10]]",0.01665297590919421
"[[1, 2], [3, 4], [5, 6], [7, 8], [9], [10]]",0.01618514790629983,0.002155861309304341,"(2, 3, 2, 2, 3, 2)","[[1], [2, 3], [4], [5, 6], [7, 8, 9], [10]]",0.01665297590919421
"[[1, 2], [3, 4], [5, 6, 7], [8], [9], [10]]",0.01665297590919423,0.002155861309304341,"(3, 2, 2, 2, 3, 2)","[[1, 2], [3], [4], [5, 6], [7, 8, 9], [10]]",0.01665297590919421
"[[1, 2], [3, 4, 5], [6], [7], [8], [9, 10]]",0.016652975909194147,0.002155861309304341,"(2, 3, 2, 2, 2, 3)","[[1], [2, 3], [4, 5], [6], [7], [8, 9, 10]]",0.016652975909194206
"[[1, 2], [3, 4, 5], [6], [7], [8, 9], [10]]",0.016652975909194154,0.002155861309304341,"(3, 2, 2, 2, 2, 3)","[[1, 2], [3], [4, 5], [6], [7], [8, 9, 10]]",0.016652975909194206
"[[1, 2], [3, 4, 5], [6], [7, 8], [9], [10]]",0.016652975909194238,0.002155861309304341,"(2, 3, 2, 2, 2, 3)","[[1], [2, 3], [4], [5, 6], [7], [8, 9, 10]]",0.0166529759091942
"[[1, 2], [3, 4, 5], [6, 7], [8], [9], [10]]",0.016652975909194217,0.002155861309304341,"(3, 2, 2, 2, 2, 3)","[[1, 2], [3], [4], [5, 6], [7], [8, 9, 10]]",0.0166529759091942
"[[1, 2], [3, 4, 5, 6], [7], [8], [9], [10]]",0.01732628079228603,0.002155861309304452,"(2, 2, 2, 3, 3, 2)","[[1], [2], [3, 4], [5, 6, 7], [8, 9], [10]]",0.016652975909194196
"[[1, 2, 3], [4], [5], [6], [7], [8, 9, 10]]",0.017120803912088683,0.002155861309304452,"(2, 2, 2, 3, 2, 3)","[[1], [2], [3, 4], [5, 6, 7], [8], [9, 10]]",0.01665297590919419
"[[1, 2, 3], [4], [5], [6], [7, 8], [9, 10]]",0.016652975909194227,0.002155861309304341,"(2, 3, 2, 3, 2, 2)","[[1], [2, 3], [4], [5, 6, 7], [8, 9], [10]]",0.016652975909194186
"[[1, 2, 3], [4], [5], [6], [7, 8, 9], [10]]",0.017120803912088683,0.002155861309304341,"(3, 2, 2, 3, 2, 2)","[[1, 2], [3], [4], [5, 6, 7], [8, 9], [10]]",0.016652975909194186
"[[1, 2, 3], [4], [5], [6, 7], [8], [9, 10]]",0.016652975909194165,0.002155861309304341,"(2, 2, 3, 2, 3, 2)","[[1], [2], [3, 4, 5], [6, 7], [8, 9], [10]]",0.016652975909194175
"[[1, 2, 3], [4], [5], [6, 7], [8, 9], [10]]",0.016652975909194175,0.002155861309304341,"(2, 3, 2, 3, 2, 2)","[[1], [2, 3], [4], [5, 6, 7], [8], [9, 10]]",0.016652975909194175
"[[1, 2, 3], [4], [5], [6, 7, 8], [9], [10]]",0.01712080391208869,0.002155861309304341,"(2, 3, 2, 2, 3, 2)","[[1], [2, 3, 4], [5], [6, 7], [8, 9], [10]]",0.016652975909194175
"[[1, 2, 3], [4], [5, 6], [7], [8], [9, 10]]",0.016652975909194154,0.002155861309304341,"(3, 2, 2, 3, 2, 2)","[[1, 2], [3], [4], [5, 6, 7], [8], [9, 10]]",0.016652975909194175
"[[1, 2, 3], [4], [5, 6], [7], [8, 9], [10]]",0.016652975909194165,0.002155861309304341,"(3, 2, 2, 2, 3, 2)","[[1, 2, 3], [4], [5], [6, 7], [8, 9], [10]]",0.016652975909194175
"[[1, 2, 3], [4], [5, 6], [7, 8], [9], [10]]",0.016652975909194245,0.002155861309304341,"(2, 2, 3, 2, 2, 3)","[[1], [2], [3, 4, 5], [6, 7], [8], [9, 10]]",0.01665297590919417
