Combination,RCE,Unavailability,Best Redundancy,Best Combination,Before Redundancy RCE
"[[1, 2], [3], [4], [5, 6, 7, 8], [9, 10, 11]]",0.017508811582166044,0.00023128642842518143,"(3, 3, 3, 3)","[[1, 2, 3, 4], [5, 6, 7], [8, 9], [10, 11]]",0.017540847388462028
"[[1, 2], [3], [4], [5, 6, 7, 8, 9], [10, 11]]",0.017965826371548907,0.00023128642842518143,"(3, 3, 3, 3)","[[1, 2], [3, 4, 5, 6], [7, 8], [9, 10, 11]]",0.017540847388462018
"[[1, 2], [3], [4], [5, 6, 7, 8, 9, 10], [11]]",0.019211693018667514,0.00023128642842518143,"(3, 3, 3, 3)","[[1, 2, 3, 4], [5, 6], [7, 8], [9, 10, 11]]",0.017540847388462018
"[[1, 2], [3], [4, 5], [6], [7, 8, 9, 10, 11]]",0.017965826371548997,0.00023128642842518143,"(3, 3, 3, 3)","[[1, 2], [3, 4, 5, 6], [7, 8, 9], [10, 11]]",0.017540847388462014
"[[1, 2], [3], [4, 5], [6, 7], [8, 9, 10, 11]]",0.0169474179786926,0.00023128642842518143,"(3, 3, 3, 3)","[[1, 2, 3, 4], [5, 6], [7, 8, 9], [10, 11]]",0.017540847388462014
"[[1, 2], [3], [4, 5], [6, 7, 8], [9, 10, 11]]",0.01670084572245586,0.00023128642842518143,"(3, 3, 3, 3)","[[1, 2], [3, 4, 5], [6, 7, 8, 9], [10, 11]]",0.017540847388462
"[[1, 2], [3], [4, 5], [6, 7, 8, 9], [10, 11]]",0.01694741797869264,0.00023128642842518143,"(3, 3, 3, 3)","[[1, 2, 3], [4, 5], [6, 7, 8, 9], [10, 11]]",0.017540847388462
"[[1, 2], [3], [4, 5], [6, 7, 8, 9, 10], [11]]",0.017965826371548914,0.0006088957270838913,"(2, 3, 3, 3, 3)","[[1], [2], [3, 4, 5, 6], [7, 8], [9, 10, 11]]",0.017508811582166092
"[[1, 2], [3], [4, 5, 6], [7], [8, 9, 10, 11]]",0.017508811582165947,0.0006088957270838913,"(2, 3, 3, 3, 3)","[[1], [2], [3, 4, 5, 6], [7, 8, 9], [10, 11]]",0.017508811582166068
"[[1, 2], [3], [4, 5, 6], [7, 8], [9, 10, 11]]",0.0167008457224559,0.0006088957270838913,"(2, 3, 3, 3, 3)","[[1], [2], [3, 4], [5, 6, 7, 8], [9, 10, 11]]",0.017508811582166058
"[[1, 2], [3], [4, 5, 6], [7, 8, 9], [10, 11]]",0.016700845722455872,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2], [3, 4, 5], [6, 7, 8, 9], [10, 11]]",0.017508811582166044
"[[1, 2], [3], [4, 5, 6], [7, 8, 9, 10], [11]]",0.017508811582166044,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3], [4], [5, 6, 7, 8], [9, 10, 11]]",0.017508811582166044
"[[1, 2], [3], [4, 5, 6, 7], [8], [9, 10, 11]]",0.017508811582165985,0.0006088957270838913,"(2, 3, 3, 3, 3)","[[1], [2, 3], [4, 5, 6], [7, 8, 9, 10], [11]]",0.017508811582166044
"[[1, 2], [3], [4, 5, 6, 7], [8, 9], [10, 11]]",0.016947417978692626,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4], [5], [6, 7, 8, 9], [10, 11]]",0.017508811582166044
"[[1, 2], [3], [4, 5, 6, 7], [8, 9, 10], [11]]",0.017508811582165995,0.0006088957270838913,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4], [5, 6], [7, 8, 9, 10], [11]]",0.017508811582166044
"[[1, 2], [3], [4, 5, 6, 7, 8], [9], [10, 11]]",0.017965826371548897,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2], [3], [4], [5, 6, 7, 8], [9, 10, 11]]",0.017508811582166044
"[[1, 2], [3], [4, 5, 6, 7, 8], [9, 10], [11]]",0.017965826371548917,0.0006088957270838913,"(3, 2, 3, 3, 3)","[[1, 2], [3], [4, 5, 6], [7, 8, 9, 10], [11]]",0.017508811582166044
"[[1, 2], [3], [4, 5, 6, 7, 8, 9], [10], [11]]",0.019211693018667514,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2, 3], [4], [5], [6, 7, 8, 9], [10, 11]]",0.017508811582166044
"[[1, 2], [3, 4], [5], [6], [7, 8, 9, 10, 11]]",0.017965826371548956,0.0006088957270838913,"(3, 2, 3, 3, 3)","[[1, 2, 3], [4], [5, 6], [7, 8, 9, 10], [11]]",0.017508811582166044
"[[1, 2], [3, 4], [5], [6, 7], [8, 9, 10, 11]]",0.01694741797869264,0.0006088957270838913,"(3, 3, 3, 2, 3)","[[1, 2, 3], [4, 5, 6, 7], [8, 9], [10], [11]]",0.017508811582166044
"[[1, 2], [3, 4], [5], [6, 7, 8], [9, 10, 11]]",0.0167008457224559,0.0006088957270838913,"(3, 3, 3, 2, 3)","[[1, 2, 3, 4], [5, 6, 7], [8, 9], [10], [11]]",0.017508811582166044
"[[1, 2], [3, 4], [5], [6, 7, 8, 9], [10, 11]]",0.01694741797869269,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6], [7, 8], [9, 10, 11]]",0.017508811582166037
"[[1, 2], [3, 4], [5], [6, 7, 8, 9, 10], [11]]",0.017965826371548956,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2, 3, 4], [5], [6], [7, 8], [9, 10, 11]]",0.017508811582166037
"[[1, 2], [3, 4], [5, 6], [7], [8, 9, 10, 11]]",0.01694741797869264,0.0006088957270838913,"(3, 3, 3, 3, 2)","[[1, 2], [3, 4, 5], [6], [7, 8, 9, 10], [11]]",0.01750881158216603
"[[1, 2], [3, 4], [5, 6], [7, 8], [9, 10, 11]]",0.016139452118982586,0.0006088957270838913,"(3, 3, 2, 3, 3)","[[1, 2], [3, 4, 5, 6], [7], [8, 9, 10], [11]]",0.01750881158216603
"[[1, 2], [3, 4], [5, 6], [7, 8, 9], [10, 11]]",0.01613945211898253,0.0006088957270838913,"(3, 3, 3, 2, 3)","[[1, 2], [3, 4, 5, 6], [7, 8, 9], [10], [11]]",0.01750881158216603
"[[1, 2], [3, 4], [5, 6], [7, 8, 9, 10], [11]]",0.016947417978692682,0.0006088957270838913,"(3, 3, 3, 3, 2)","[[1, 2, 3], [4, 5], [6], [7, 8, 9, 10], [11]]",0.01750881158216603
"[[1, 2], [3, 4], [5, 6, 7], [8], [9, 10, 11]]",0.01670084572245588,0.0006088957270838913,"(3, 3, 2, 3, 3)","[[1, 2, 3, 4], [5, 6], [7], [8, 9, 10], [11]]",0.01750881158216603
"[[1, 2], [3, 4], [5, 6, 7], [8, 9], [10, 11]]",0.01613945211898253,0.0006088957270838913,"(3, 3, 3, 2, 3)","[[1, 2, 3, 4], [5, 6], [7, 8, 9], [10], [11]]",0.01750881158216603
"[[1, 2], [3, 4], [5, 6, 7], [8, 9, 10], [11]]",0.016700845722455875,0.0006088957270838913,"(3, 3, 3, 2, 3)","[[1, 2], [3, 4, 5], [6, 7, 8, 9], [10], [11]]",0.01750881158216602
"[[1, 2], [3, 4], [5, 6, 7, 8], [9], [10, 11]]",0.016947417978692626,0.0006088957270838913,"(3, 3, 2, 3, 3)","[[1, 2], [3, 4, 5, 6], [7], [8], [9, 10, 11]]",0.01750881158216602
"[[1, 2], [3, 4], [5, 6, 7, 8], [9, 10], [11]]",0.016947417978692654,0.0006088957270838913,"(3, 3, 3, 2, 3)","[[1, 2, 3], [4, 5], [6, 7, 8, 9], [10], [11]]",0.01750881158216602
"[[1, 2], [3, 4], [5, 6, 7, 8, 9], [10], [11]]",0.017965826371548983,0.0006088957270838913,"(3, 3, 2, 3, 3)","[[1, 2, 3, 4], [5, 6], [7], [8], [9, 10, 11]]",0.01750881158216602
"[[1, 2], [3, 4, 5], [6], [7], [8, 9, 10, 11]]",0.017508811582165936,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7], [8, 9, 10], [11]]",0.017508811582166016
"[[1, 2], [3, 4, 5], [6], [7, 8], [9, 10, 11]]",0.016700845722455886,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7], [8, 9, 10], [11]]",0.017508811582166016
"[[1, 2], [3, 4, 5], [6], [7, 8, 9], [10, 11]]",0.016700845722455858,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6], [7, 8, 9], [10, 11]]",0.017508811582166012
"[[1, 2], [3, 4, 5], [6], [7, 8, 9, 10], [11]]",0.01750881158216603,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2, 3, 4], [5], [6], [7, 8, 9], [10, 11]]",0.017508811582166012
"[[1, 2], [3, 4, 5], [6, 7], [8], [9, 10, 11]]",0.016700845722455865,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7], [8], [9, 10, 11]]",0.017508811582166002
"[[1, 2], [3, 4, 5], [6, 7], [8, 9], [10, 11]]",0.016139452118982517,0.0006088957270838913,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7, 8], [9, 10], [11]]",0.017508811582166002
"[[1, 2], [3, 4, 5], [6, 7], [8, 9, 10], [11]]",0.016700845722455865,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7], [8], [9, 10, 11]]",0.017508811582166002
"[[1, 2], [3, 4, 5], [6, 7, 8], [9], [10, 11]]",0.016700845722455837,0.0006088957270838913,"(3, 2, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7, 8], [9, 10], [11]]",0.017508811582166002
"[[1, 2], [3, 4, 5], [6, 7, 8], [9, 10], [11]]",0.016700845722455837,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3], [4, 5, 6, 7], [8, 9, 10], [11]]",0.017508811582165995
"[[1, 2], [3, 4, 5], [6, 7, 8, 9], [10], [11]]",0.01750881158216602,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2], [3], [4, 5, 6, 7], [8, 9, 10], [11]]",0.017508811582165995
"[[1, 2], [3, 4, 5, 6], [7], [8], [9, 10, 11]]",0.01750881158216602,0.0006088957270838913,"(2, 3, 3, 3, 3)","[[1], [2], [3, 4], [5, 6, 7], [8, 9, 10, 11]]",0.017508811582165988
"[[1, 2], [3, 4, 5, 6], [7], [8, 9], [10, 11]]",0.016947417978692664,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3], [4, 5, 6, 7], [8], [9, 10, 11]]",0.017508811582165985
"[[1, 2], [3, 4, 5, 6], [7], [8, 9, 10], [11]]",0.01750881158216603,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2], [3], [4, 5, 6, 7], [8], [9, 10, 11]]",0.017508811582165985
"[[1, 2], [3, 4, 5, 6], [7, 8], [9], [10, 11]]",0.016947417978692605,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4, 5], [6, 7, 8], [9], [10, 11]]",0.017508811582165978
"[[1, 2], [3, 4, 5, 6], [7, 8], [9, 10], [11]]",0.016947417978692637,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2, 3, 4], [5], [6, 7, 8], [9], [10, 11]]",0.017508811582165978
"[[1, 2], [3, 4, 5, 6], [7, 8, 9], [10], [11]]",0.01750881158216603,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3], [4], [5, 6, 7], [8, 9, 10, 11]]",0.017508811582165974
"[[1, 2], [3, 4, 5, 6, 7], [8], [9], [10, 11]]",0.017965826371548886,0.0006088957270838913,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4], [5, 6, 7, 8], [9, 10], [11]]",0.017508811582165974
"[[1, 2], [3, 4, 5, 6, 7], [8], [9, 10], [11]]",0.017965826371548907,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2], [3], [4], [5, 6, 7], [8, 9, 10, 11]]",0.017508811582165974
"[[1, 2], [3, 4, 5, 6, 7], [8, 9], [10], [11]]",0.017965826371548994,0.0006088957270838913,"(3, 2, 3, 3, 3)","[[1, 2, 3], [4], [5, 6, 7, 8], [9, 10], [11]]",0.017508811582165974
"[[1, 2], [3, 4, 5, 6, 7, 8], [9], [10], [11]]",0.019211693018667507,0.0006088957270838913,"(3, 3, 2, 3, 3)","[[1, 2, 3], [4, 5, 6, 7], [8], [9, 10], [11]]",0.017508811582165974
"[[1, 2, 3], [4], [5], [6], [7, 8, 9, 10, 11]]",0.0185272199750224,0.0006088957270838913,"(3, 3, 2, 3, 3)","[[1, 2, 3, 4], [5, 6, 7], [8], [9, 10], [11]]",0.017508811582165974
"[[1, 2, 3], [4], [5], [6, 7], [8, 9, 10, 11]]",0.01750881158216596,0.0006088957270838913,"(2, 3, 3, 3, 3)","[[1], [2], [3, 4, 5], [6, 7], [8, 9, 10, 11]]",0.01750881158216596
"[[1, 2, 3], [4], [5], [6, 7, 8], [9, 10, 11]]",0.017262239325929248,0.0006088957270838913,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4], [5], [6, 7], [8, 9, 10, 11]]",0.01750881158216596
"[[1, 2, 3], [4], [5], [6, 7, 8, 9], [10, 11]]",0.017508811582166044,0.0006088957270838913,"(3, 2, 3, 3, 3)","[[1, 2, 3], [4], [5], [6, 7], [8, 9, 10, 11]]",0.01750881158216596
"[[1, 2, 3], [4], [5], [6, 7, 8, 9, 10], [11]]",0.01852721997502231,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4], [5, 6, 7, 8], [9], [10, 11]]",0.01750881158216595
"[[1, 2, 3], [4], [5, 6], [7], [8, 9, 10, 11]]",0.017508811582165947,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2, 3], [4], [5, 6, 7, 8], [9], [10, 11]]",0.01750881158216595
"[[1, 2, 3], [4], [5, 6], [7, 8], [9, 10, 11]]",0.0167008457224559,0.0006088957270837803,"(3, 3, 2, 3, 3)","[[1, 2, 3], [4, 5, 6, 7], [8], [9], [10, 11]]",0.01750881158216595
"[[1, 2, 3], [4], [5, 6], [7, 8, 9], [10, 11]]",0.016700845722455872,0.0006088957270837803,"(3, 3, 2, 3, 3)","[[1, 2, 3, 4], [5, 6, 7], [8], [9], [10, 11]]",0.01750881158216595
"[[1, 2, 3], [4], [5, 6], [7, 8, 9, 10], [11]]",0.017508811582166044,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3], [4, 5, 6], [7], [8, 9, 10, 11]]",0.017508811582165947
"[[1, 2, 3], [4], [5, 6, 7], [8], [9, 10, 11]]",0.017262239325929216,0.0006088957270837803,"(2, 3, 3, 3, 3)","[[1], [2, 3, 4], [5, 6], [7], [8, 9, 10, 11]]",0.017508811582165947
"[[1, 2, 3], [4], [5, 6, 7], [8, 9], [10, 11]]",0.016700845722455872,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2], [3], [4, 5, 6], [7], [8, 9, 10, 11]]",0.017508811582165947
"[[1, 2, 3], [4], [5, 6, 7], [8, 9, 10], [11]]",0.017262239325929206,0.0006088957270837803,"(3, 2, 3, 3, 3)","[[1, 2, 3], [4], [5, 6], [7], [8, 9, 10, 11]]",0.017508811582165947
"[[1, 2, 3], [4], [5, 6, 7, 8], [9], [10, 11]]",0.01750881158216595,0.0006088957270837803,"(3, 3, 3, 2, 3)","[[1, 2], [3, 4, 5], [6], [7], [8, 9, 10, 11]]",0.017508811582165936
"[[1, 2, 3], [4], [5, 6, 7, 8], [9, 10], [11]]",0.017508811582165974,0.0006088957270837803,"(3, 3, 3, 2, 3)","[[1, 2, 3], [4, 5], [6], [7], [8, 9, 10, 11]]",0.017508811582165936
"[[1, 2, 3], [4], [5, 6, 7, 8, 9], [10], [11]]",0.018527219975022303,0.0009863624039736507,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3], [4, 5, 6], [7, 8, 9, 10], [11]]",0.01742834942695294
"[[1, 2, 3], [4, 5], [6], [7], [8, 9, 10, 11]]",0.017508811582165936,0.0009863624039735397,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3, 4, 5], [6], [7, 8, 9, 10], [11]]",0.01742834942695294
"[[1, 2, 3], [4, 5], [6], [7, 8], [9, 10, 11]]",0.016700845722455886,0.0009863624039735397,"(2, 3, 2, 3, 3, 3)","[[1], [2, 3, 4], [5], [6], [7, 8, 9, 10], [11]]",0.01742834942695294
"[[1, 2, 3], [4, 5], [6], [7, 8, 9], [10, 11]]",0.016700845722455858,0.0009863624039735397,"(3, 2, 2, 3, 3, 3)","[[1, 2, 3], [4], [5], [6], [7, 8, 9, 10], [11]]",0.01742834942695294
"[[1, 2, 3], [4, 5], [6], [7, 8, 9, 10], [11]]",0.01750881158216603,0.0009863624039735397,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3, 4, 5, 6], [7, 8, 9], [10], [11]]",0.01742834942695293
"[[1, 2, 3], [4, 5], [6, 7], [8], [9, 10, 11]]",0.016700845722455865,0.0009863624039735397,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3, 4, 5], [6, 7, 8, 9], [10], [11]]",0.01742834942695291
"[[1, 2, 3], [4, 5], [6, 7], [8, 9], [10, 11]]",0.016139452118982517,0.0009863624039735397,"(2, 3, 2, 3, 3, 3)","[[1], [2, 3, 4], [5], [6, 7, 8, 9], [10], [11]]",0.01742834942695291
"[[1, 2, 3], [4, 5], [6, 7], [8, 9, 10], [11]]",0.016700845722455865,0.0009863624039735397,"(3, 2, 2, 3, 3, 3)","[[1, 2, 3], [4], [5], [6, 7, 8, 9], [10], [11]]",0.01742834942695291
"[[1, 2, 3], [4, 5], [6, 7, 8], [9], [10, 11]]",0.016700845722455837,0.0009863624039736507,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3], [4], [5, 6, 7, 8], [9, 10, 11]]",0.01742834942695289
"[[1, 2, 3], [4, 5], [6, 7, 8], [9, 10], [11]]",0.016700845722455837,0.0009863624039735397,"(2, 3, 2, 3, 3, 3)","[[1], [2, 3, 4, 5], [6], [7, 8, 9], [10], [11]]",0.017428349426952885
"[[1, 2, 3], [4, 5], [6, 7, 8, 9], [10], [11]]",0.01750881158216602,0.0009863624039735397,"(3, 2, 2, 3, 3, 3)","[[1, 2, 3, 4], [5], [6], [7, 8, 9], [10], [11]]",0.017428349426952885
"[[1, 2, 3], [4, 5, 6], [7], [8], [9, 10, 11]]",0.017262239325929216,0.0009863624039736507,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3], [4], [5, 6, 7], [8, 9, 10, 11]]",0.017428349426952875
"[[1, 2, 3], [4, 5, 6], [7], [8, 9], [10, 11]]",0.016700845722455872,0.0009863624039735397,"(2, 3, 3, 2, 3, 3)","[[1], [2, 3, 4, 5], [6, 7, 8], [9], [10], [11]]",0.01742834942695286
"[[1, 2, 3], [4, 5, 6], [7], [8, 9, 10], [11]]",0.017262239325929206,0.0009863624039735397,"(3, 2, 3, 2, 3, 3)","[[1, 2, 3, 4], [5], [6, 7, 8], [9], [10], [11]]",0.01742834942695286
"[[1, 2, 3], [4, 5, 6], [7, 8], [9], [10, 11]]",0.016700845722455813,0.0009863624039736507,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3], [4, 5, 6], [7], [8, 9, 10, 11]]",0.017428349426952858
"[[1, 2, 3], [4, 5, 6], [7, 8], [9, 10], [11]]",0.016700845722455813,0.0009863624039735397,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3, 4, 5], [6], [7], [8, 9, 10, 11]]",0.017428349426952858
"[[1, 2, 3], [4, 5, 6], [7, 8, 9], [10], [11]]",0.017262239325929206,0.0009863624039735397,"(2, 3, 2, 3, 3, 3)","[[1], [2, 3, 4], [5], [6], [7], [8, 9, 10, 11]]",0.017428349426952858
"[[1, 2, 3], [4, 5, 6, 7], [8], [9], [10, 11]]",0.01750881158216595,0.0009863624039735397,"(3, 2, 2, 3, 3, 3)","[[1, 2, 3], [4], [5], [6], [7], [8, 9, 10, 11]]",0.017428349426952858
"[[1, 2, 3], [4, 5, 6, 7], [8], [9, 10], [11]]",0.017508811582165974,0.0009863624039735397,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3, 4, 5, 6], [7], [8, 9, 10], [11]]",0.017428349426952847
"[[1, 2, 3], [4, 5, 6, 7], [8, 9], [10], [11]]",0.017508811582166044,0.0009863624039735397,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3, 4, 5, 6], [7], [8], [9, 10, 11]]",0.017428349426952844
"[[1, 2, 3], [4, 5, 6, 7, 8], [9], [10], [11]]",0.018527219975022283,0.0009863624039735397,"(2, 3, 3, 2, 3, 3)","[[1], [2, 3, 4], [5, 6, 7, 8], [9], [10], [11]]",0.01742834942695284
"[[1, 2, 3, 4], [5], [6], [7], [8, 9, 10, 11]]",0.01831677744187608,0.0009863624039735397,"(3, 2, 3, 2, 3, 3)","[[1, 2, 3], [4], [5, 6, 7, 8], [9], [10], [11]]",0.01742834942695284
"[[1, 2, 3, 4], [5], [6], [7, 8], [9, 10, 11]]",0.017508811582166037,0.0009863624039735397,"(3, 3, 2, 2, 3, 3)","[[1, 2, 3], [4, 5, 6, 7], [8], [9], [10], [11]]",0.01742834942695284
"[[1, 2, 3, 4], [5], [6], [7, 8, 9], [10, 11]]",0.017508811582166012,0.0009863624039735397,"(3, 3, 2, 2, 3, 3)","[[1, 2, 3, 4], [5, 6, 7], [8], [9], [10], [11]]",0.01742834942695284
"[[1, 2, 3, 4], [5], [6], [7, 8, 9, 10], [11]]",0.01831677744187617,0.0009863624039736507,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3], [4, 5, 6, 7], [8, 9, 10], [11]]",0.017428349426952813
"[[1, 2, 3, 4], [5], [6, 7], [8], [9, 10, 11]]",0.017508811582166002,0.0009863624039736507,"(2, 2, 3, 3, 3, 3)","[[1], [2], [3], [4, 5, 6, 7], [8], [9, 10, 11]]",0.017428349426952806
"[[1, 2, 3, 4], [5], [6, 7], [8, 9], [10, 11]]",0.016947417978692647,0.0009863624039735397,"(2, 3, 2, 3, 3, 3)","[[1], [2, 3, 4, 5], [6], [7], [8, 9, 10], [11]]",0.017428349426952802
"[[1, 2, 3, 4], [5], [6, 7], [8, 9, 10], [11]]",0.017508811582166016,0.0009863624039735397,"(3, 2, 2, 3, 3, 3)","[[1, 2, 3, 4], [5], [6], [7], [8, 9, 10], [11]]",0.017428349426952802
"[[1, 2, 3, 4], [5], [6, 7, 8], [9], [10, 11]]",0.017508811582165978,0.0009863624039735397,"(2, 3, 2, 3, 3, 3)","[[1], [2, 3, 4, 5], [6], [7], [8], [9, 10, 11]]",0.0174283494269528
"[[1, 2, 3, 4], [5], [6, 7, 8], [9, 10], [11]]",0.017508811582166002,0.0009863624039735397,"(3, 2, 2, 3, 3, 3)","[[1, 2, 3, 4], [5], [6], [7], [8], [9, 10, 11]]",0.0174283494269528
"[[1, 2, 3, 4], [5], [6, 7, 8, 9], [10], [11]]",0.018316777441876188,0.000975251316250092,"(2, 2, 3, 3, 3)","[[1], [2], [3, 4, 5], [6, 7, 8], [9, 10, 11]]",0.017262239325929248
"[[1, 2, 3, 4], [5, 6], [7], [8], [9, 10, 11]]",0.01750881158216602,0.000975251316250092,"(2, 3, 2, 3, 3)","[[1], [2, 3, 4], [5], [6, 7, 8], [9, 10, 11]]",0.017262239325929248
"[[1, 2, 3, 4], [5, 6], [7], [8, 9], [10, 11]]",0.016947417978692664,0.000975251316250092,"(3, 2, 2, 3, 3)","[[1, 2, 3], [4], [5], [6, 7, 8], [9, 10, 11]]",0.017262239325929248
"[[1, 2, 3, 4], [5, 6], [7], [8, 9, 10], [11]]",0.01750881158216603,0.000975251316249981,"(2, 3, 3, 2, 3)","[[1], [2, 3, 4], [5, 6, 7], [8], [9, 10, 11]]",0.017262239325929216
"[[1, 2, 3, 4], [5, 6], [7, 8], [9], [10, 11]]",0.016947417978692605,0.000975251316249981,"(3, 2, 3, 2, 3)","[[1, 2, 3], [4], [5, 6, 7], [8], [9, 10, 11]]",0.017262239325929216
"[[1, 2, 3, 4], [5, 6], [7, 8], [9, 10], [11]]",0.016947417978692637,0.000975251316249981,"(3, 3, 2, 2, 3)","[[1, 2, 3], [4, 5, 6], [7], [8], [9, 10, 11]]",0.017262239325929216
"[[1, 2, 3, 4], [5, 6], [7, 8, 9], [10], [11]]",0.01750881158216603,0.000975251316249981,"(2, 3, 3, 3, 2)","[[1], [2, 3, 4], [5, 6, 7], [8, 9, 10], [11]]",0.017262239325929206
"[[1, 2, 3, 4], [5, 6, 7], [8], [9], [10, 11]]",0.01750881158216595,0.000975251316249981,"(3, 2, 3, 3, 2)","[[1, 2, 3], [4], [5, 6, 7], [8, 9, 10], [11]]",0.017262239325929206
"[[1, 2, 3, 4], [5, 6, 7], [8], [9, 10], [11]]",0.017508811582165974,0.000975251316249981,"(3, 3, 2, 3, 2)","[[1, 2, 3], [4, 5, 6], [7], [8, 9, 10], [11]]",0.017262239325929206
"[[1, 2, 3, 4], [5, 6, 7], [8, 9], [10], [11]]",0.017508811582166044,0.000975251316249981,"(3, 3, 3, 2, 2)","[[1, 2, 3], [4, 5, 6], [7, 8, 9], [10], [11]]",0.017262239325929206
"[[1, 2, 3, 4], [5, 6, 7, 8], [9], [10], [11]]",0.018316777441876167,0.001065520970625622,"(2, 3, 3, 3)","[[1, 2], [3, 4, 5], [6, 7, 8], [9, 10, 11]]",0.017229518782102445
"[[1, 2, 3, 4, 5], [6], [7], [8], [9, 10, 11]]",0.01852721997502229,0.001065520970625622,"(3, 2, 3, 3)","[[1, 2, 3], [4, 5], [6, 7, 8], [9, 10, 11]]",0.017229518782102445
"[[1, 2, 3, 4, 5], [6], [7], [8, 9], [10, 11]]",0.017965826371548945,0.001065520970625622,"(3, 3, 2, 3)","[[1, 2, 3], [4, 5, 6], [7, 8], [9, 10, 11]]",0.017229518782102413
"[[1, 2, 3, 4, 5], [6], [7], [8, 9, 10], [11]]",0.018527219975022303,0.001065520970625622,"(3, 3, 3, 2)","[[1, 2, 3], [4, 5, 6], [7, 8, 9], [10, 11]]",0.01722951878210241
"[[1, 2, 3, 4, 5], [6], [7, 8], [9], [10, 11]]",0.01796582637154889,0.0013574728370377986,"(3, 3, 2, 2, 3, 2)","[[1, 2], [3, 4], [5], [6], [7, 8, 9, 10], [11]]",0.016965199704087434
"[[1, 2, 3, 4, 5], [6], [7, 8], [9, 10], [11]]",0.017965826371548914,0.0013574728370377986,"(2, 2, 3, 3, 3, 2)","[[1], [2], [3, 4], [5, 6], [7, 8, 9, 10], [11]]",0.01696519970408741
"[[1, 2, 3, 4, 5], [6], [7, 8, 9], [10], [11]]",0.018527219975022307,0.0013574728370376876,"(2, 3, 3, 2, 3, 2)","[[1], [2, 3], [4, 5], [6], [7, 8, 9, 10], [11]]",0.016965199704087403
"[[1, 2, 3, 4, 5], [6, 7], [8], [9], [10, 11]]",0.017965826371548886,0.0013574728370376876,"(3, 2, 3, 2, 3, 2)","[[1, 2], [3], [4, 5], [6], [7, 8, 9, 10], [11]]",0.016965199704087403
"[[1, 2, 3, 4, 5], [6, 7], [8], [9, 10], [11]]",0.017965826371548907,0.0013574728370376876,"(2, 2, 3, 3, 3, 2)","[[1], [2], [3, 4, 5, 6], [7, 8], [9, 10], [11]]",0.016965199704087396
"[[1, 2, 3, 4, 5], [6, 7], [8, 9], [10], [11]]",0.017965826371548994,0.0013574728370376876,"(2, 3, 2, 3, 3, 2)","[[1], [2, 3], [4], [5, 6], [7, 8, 9, 10], [11]]",0.016965199704087396
